Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
69538at33392	Complete	OW284515.1	54077452	54081237	-	318.7	273	https://www.orthodb.org/v10?query=69538at33392	Ubiquitin carboxyl-terminal hydrolase 30
69579at33392	Complete	OW284512.1	44252389	44267358	-	402.7	267	https://www.orthodb.org/v10?query=69579at33392	GDP-fucose transporter 1
69713at33392	Complete	OW284512.1	58260767	58263453	-	438.4	280	https://www.orthodb.org/v10?query=69713at33392	Probable cytosolic iron-sulfur protein assembly protein Ciao1
69716at33392	Complete	OW284511.1	50795186	50799579	+	382.0	222	https://www.orthodb.org/v10?query=69716at33392	heparin sulfate O-sulfotransferase
69808at33392	Complete	OW284516.1	31518746	31520287	+	370.0	290	https://www.orthodb.org/v10?query=69808at33392	origin recognition complex subunit 2
69913at33392	Complete	OW284516.1	42973427	42984003	+	406.9	256	https://www.orthodb.org/v10?query=69913at33392	tumor susceptibility gene 101 protein
69997at33392	Complete	OW284513.1	24167491	24168621	+	397.9	281	https://www.orthodb.org/v10?query=69997at33392	replication factor C subunit 4
70044at33392	Complete	OW284514.1	65174218	65186410	+	450.4	314	https://www.orthodb.org/v10?query=70044at33392	Golgi resident protein GCP60
70106at33392	Complete	OW284517.1	38881365	38890136	-	503.8	286	https://www.orthodb.org/v10?query=70106at33392	TBC1 domain family member 10A
70138at33392	Complete	OW284512.1	37811273	37861283	-	328.1	247	https://www.orthodb.org/v10?query=70138at33392	Loquacious
70184at33392	Complete	OW284510.1	97917666	97959392	-	416.9	504	https://www.orthodb.org/v10?query=70184at33392	dynein regulatory complex subunit 7
70299at33392	Complete	OW284516.1	53540593	53545262	-	257.2	339	https://www.orthodb.org/v10?query=70299at33392	G patch domain-containing protein 1 homolog
70328at33392	Complete	OW284514.1	34958801	34965685	-	300.5	235	https://www.orthodb.org/v10?query=70328at33392	Mannose-6-phosphate isomerase
70355at33392	Complete	OW284515.1	48969595	49085237	+	509.1	262	https://www.orthodb.org/v10?query=70355at33392	protein gustavus isoform X1
70431at33392	Complete	OW284511.1	49178248	49190537	+	437.7	276	https://www.orthodb.org/v10?query=70431at33392	Cysteine protease
70458at33392	Complete	OW284519.1	36452339	36454000	+	372.0	398	https://www.orthodb.org/v10?query=70458at33392	nucleoporin NDC1
70469at33392	Complete	OW284510.1	85534379	85579395	+	597.7	411	https://www.orthodb.org/v10?query=70469at33392	epidermal growth factor receptor substrate 15-like 1 isoform X1
70694at33392	Complete	OW284510.1	53148684	53163891	+	228.0	266	https://www.orthodb.org/v10?query=70694at33392	Maltase 1
70724at33392	Complete	OW284511.1	69762696	69778674	+	597.2	285	https://www.orthodb.org/v10?query=70724at33392	transcription initiation factor IIB
70755at33392	Complete	OW284515.1	46707565	46743438	+	360.5	242	https://www.orthodb.org/v10?query=70755at33392	S-adenosylmethionine decarboxylase proenzyme
70814at33392	Complete	OW284518.1	23873623	23905798	-	489.8	397	https://www.orthodb.org/v10?query=70814at33392	TOM1-like protein 2 isoform X1
70817at33392	Complete	OW284514.1	65152595	65168436	+	430.5	326	https://www.orthodb.org/v10?query=70817at33392	periodic tryptophan protein 1 homolog
70891at33392	Complete	OW284519.1	36955466	36957158	+	470.2	329	https://www.orthodb.org/v10?query=70891at33392	putative methyltransferase C9orf114 homolog
70929at33392	Complete	OW284516.1	48854960	48855930	-	360.6	244	https://www.orthodb.org/v10?query=70929at33392	mediator of RNA polymerase II transcription subunit 27
71022at33392	Complete	OW284513.1	28613488	28637646	+	488.3	300	https://www.orthodb.org/v10?query=71022at33392	uncharacterized protein LOC108133745
71050at33392	Complete	OW284514.1	24498237	24502945	+	530.7	420	https://www.orthodb.org/v10?query=71050at33392	Rab proteins geranylgeranyltransferase component A
71151at33392	Complete	OW284512.1	27517214	27553755	+	544.2	340	https://www.orthodb.org/v10?query=71151at33392	serine/threonine-protein kinase STK11
71242at33392	Complete	OW284512.1	66230361	66246038	-	400.1	256	https://www.orthodb.org/v10?query=71242at33392	Kinase
71372at33392	Complete	OW284516.1	29976339	30014814	+	369.0	208	https://www.orthodb.org/v10?query=71372at33392	failed axon connections isoform X1
71409at33392	Complete	OW284511.1	18623530	18632513	-	333.0	362	https://www.orthodb.org/v10?query=71409at33392	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
71605at33392	Complete	OW284511.1	40136309	40144025	-	397.4	247	https://www.orthodb.org/v10?query=71605at33392	presenilins-associated rhomboid-like protein, mitochondrial
71638at33392	Complete	OW284514.1	27184911	27194317	-	471.3	301	https://www.orthodb.org/v10?query=71638at33392	elongation factor 1-gamma
71640at33392	Complete	OW284510.1	25048567	25049865	-	446.8	336	https://www.orthodb.org/v10?query=71640at33392	silk gland factor 1
71695at33392	Complete	OW284518.1	23736979	23743375	+	347.8	257	https://www.orthodb.org/v10?query=71695at33392	AH receptor-interacting protein
71727at33392	Complete	OW284515.1	44182782	44212188	+	334.6	261	https://www.orthodb.org/v10?query=71727at33392	Broad-complex core protein isoforms 1/2/3/4/5
71778at33392	Complete	OW284510.1	16274756	16276465	-	461.8	394	https://www.orthodb.org/v10?query=71778at33392	uncharacterized protein F21D5.5
71820at33392	Complete	OW284511.1	51659914	51660917	+	333.7	241	https://www.orthodb.org/v10?query=71820at33392	DTW domain-containing protein 1
71853at33392	Complete	OW284514.1	3960873	3961865	-	328.5	269	https://www.orthodb.org/v10?query=71853at33392	tubulin-specific chaperone C
71890at33392	Complete	OW284518.1	38799148	38801055	+	379.4	292	https://www.orthodb.org/v10?query=71890at33392	solute carrier family 35 member C2
71905at33392	Complete	OW284511.1	104136221	104149390	+	333.7	227	https://www.orthodb.org/v10?query=71905at33392	porphobilinogen deaminase
71941at33392	Complete	OW284512.1	7538797	7555947	+	514.1	472	https://www.orthodb.org/v10?query=71941at33392	Zinc finger, RING-type
71944at33392	Complete	OW284519.1	15038419	15051323	-	409.8	367	https://www.orthodb.org/v10?query=71944at33392	Rho GTPase-activating protein 19
72155at33392	Complete	OW284517.1	39281897	39285054	-	493.9	314	https://www.orthodb.org/v10?query=72155at33392	SH2 domain
72236at33392	Complete	OW284516.1	48975202	48992874	-	425.0	317	https://www.orthodb.org/v10?query=72236at33392	suppressor APC domain-containing protein 2
72292at33392	Complete	OW284512.1	45234594	45247548	+	469.0	273	https://www.orthodb.org/v10?query=72292at33392	vesicular integral-membrane protein VIP36
72307at33392	Complete	OW284510.1	113218206	113230854	-	153.8	166	https://www.orthodb.org/v10?query=72307at33392	LysM and putative peptidoglycan-binding domain-containing protein 2
72340at33392	Complete	OW284511.1	27553120	27570794	-	130.9	80	https://www.orthodb.org/v10?query=72340at33392	protein spaetzle 5
72406at33392	Complete	OW284511.1	50843850	50869156	-	494.1	247	https://www.orthodb.org/v10?query=72406at33392	ras-related GTP-binding protein A
72444at33392	Complete	OW284516.1	26982346	26989305	-	525.1	298	https://www.orthodb.org/v10?query=72444at33392	TBC1 domain family member 13 isoform X1
72551at33392	Complete	OW284514.1	18753911	18757442	+	393.9	286	https://www.orthodb.org/v10?query=72551at33392	zinc finger protein 622
72595at33392	Complete	OW284510.1	72705323	72719985	+	590.5	317	https://www.orthodb.org/v10?query=72595at33392	Presenilin
72680at33392	Complete	OW284515.1	37248523	37249693	-	188.8	209	https://www.orthodb.org/v10?query=72680at33392	diphthine methyltransferase
72726at33392	Complete	OW284510.1	28410520	28420482	+	413.1	309	https://www.orthodb.org/v10?query=72726at33392	asparagine synthetase domain-containing protein 1
73017at33392	Complete	OW284510.1	53374896	53387393	+	548.7	298	https://www.orthodb.org/v10?query=73017at33392	minor histocompatibility antigen H13
73024at33392	Complete	OW284511.1	43316287	43321492	+	426.8	282	https://www.orthodb.org/v10?query=73024at33392	39S ribosomal protein L3, mitochondrial
73066at33392	Complete	OW284514.1	64644921	64654821	-	368.2	242	https://www.orthodb.org/v10?query=73066at33392	tRNA pseudouridine synthase
73113at33392	Complete	OW284514.1	6025762	6042136	-	198.8	334	https://www.orthodb.org/v10?query=73113at33392	zinc finger CCCH domain-containing protein 14
73136at33392	Complete	OW284515.1	60240488	60243157	-	534.6	278	https://www.orthodb.org/v10?query=73136at33392	26S proteasome non-ATPase regulatory subunit 14
73169at33392	Complete	OW284516.1	31327121	31337279	-	237.8	184	https://www.orthodb.org/v10?query=73169at33392	ADP-ribosylation factor GTPase-activating protein 1 isoform X1
73228at33392	Complete	OW284515.1	61085512	61087604	-	448.4	388	https://www.orthodb.org/v10?query=73228at33392	bifunctional coenzyme A synthase
73235at33392	Complete	OW284517.1	32150120	32162358	+	279.2	279	https://www.orthodb.org/v10?query=73235at33392	testis-expressed sequence 10 protein homolog
73304at33392	Complete	OW284516.1	27007133	27009421	-	521.1	291	https://www.orthodb.org/v10?query=73304at33392	probable deoxyhypusine synthase
73441at33392	Complete	OW284510.1	84963910	84971863	+	498.6	294	https://www.orthodb.org/v10?query=73441at33392	Spaetzle-like cytokine 6
73484at33392	Complete	OW284512.1	8427379	8435568	-	380.0	371	https://www.orthodb.org/v10?query=73484at33392	synembryn
73595at33392	Complete	OW284513.1	41422903	41555635	-	294.0	224	https://www.orthodb.org/v10?query=73595at33392	Hedgehog protein
73728at33392	Complete	OW284510.1	67167650	67178215	-	504.2	348	https://www.orthodb.org/v10?query=73728at33392	CCA tRNA nucleotidyltransferase 1, mitochondrial
73794at33392	Complete	OW284514.1	51606365	51611850	-	513.0	290	https://www.orthodb.org/v10?query=73794at33392	ATPase ASNA1 homolog
74062at33392	Complete	OW284515.1	25457886	25482394	-	372.9	257	https://www.orthodb.org/v10?query=74062at33392	Golgi to ER traffic protein 4 homolog
74114at33392	Complete	OW284510.1	23006784	23017146	-	272.0	230	https://www.orthodb.org/v10?query=74114at33392	activating signal cointegrator 1
74136at33392	Complete	OW284510.1	1728839	1733963	-	316.2	239	https://www.orthodb.org/v10?query=74136at33392	cyclin-dependent kinase 20
74213at33392	Complete	OW284513.1	41048778	41062401	+	493.7	303	https://www.orthodb.org/v10?query=74213at33392	STAM-binding protein-like A
74309at33392	Complete	OW284515.1	47865232	47866278	+	430.4	250	https://www.orthodb.org/v10?query=74309at33392	ubiA prenyltransferase domain-containing protein 1 homolog
74424at33392	Complete	OW284515.1	38613133	38615890	+	344.8	198	https://www.orthodb.org/v10?query=74424at33392	RNA-binding domain superfamily
74457at33392	Complete	OW284518.1	35502666	35518098	-	337.1	269	https://www.orthodb.org/v10?query=74457at33392	Tan
74489at33392	Complete	OW284520.1	19754940	19758500	-	437.7	321	https://www.orthodb.org/v10?query=74489at33392	Williams-Beuren syndrome chromosomal region 16 protein homolog
74506at33392	Complete	OW284513.1	38711926	38713431	-	564.1	303	https://www.orthodb.org/v10?query=74506at33392	RNA polymerase II-associated factor 1 homolog
74510at33392	Complete	OW284510.1	48802800	48804476	+	458.9	376	https://www.orthodb.org/v10?query=74510at33392	glutathione S-transferase C-terminal domain-containing protein homolog
74530at33392	Complete	OW284514.1	5237162	5239894	+	373.7	262	https://www.orthodb.org/v10?query=74530at33392	dolichyl-phosphate beta-glucosyltransferase
74656at33392	Complete	OW284519.1	26578033	26579342	-	388.3	219	https://www.orthodb.org/v10?query=74656at33392	coiled-coil domain-containing protein 130 homolog
74672at33392	Complete	OW284510.1	32444940	32450384	-	326.7	222	https://www.orthodb.org/v10?query=74672at33392	SAP30-binding protein
74811at33392	Complete	OW284516.1	8708949	8710214	+	372.2	296	https://www.orthodb.org/v10?query=74811at33392	28S ribosomal protein S29, mitochondrial
74829at33392	Complete	OW284516.1	3871140	3872630	-	365.9	341	https://www.orthodb.org/v10?query=74829at33392	GPI mannosyltransferase 1
74836at33392	Complete	OW284516.1	9604020	9606101	-	319.4	325	https://www.orthodb.org/v10?query=74836at33392	la-related protein 7
74843at33392	Complete	OW284519.1	26541621	26549830	+	363.0	223	https://www.orthodb.org/v10?query=74843at33392	ras suppressor protein 1
74979at33392	Complete	OW284510.1	8156378	8159748	+	318.1	279	https://www.orthodb.org/v10?query=74979at33392	protein AATF
74986at33392	Complete	OW284518.1	23787006	23788983	+	330.1	396	https://www.orthodb.org/v10?query=74986at33392	nudC domain-containing protein 1
75002at33392	Complete	OW284512.1	30928904	30944892	+	501.2	270	https://www.orthodb.org/v10?query=75002at33392	Cytoplasmic tRNA 2-thiolation protein 1
75043at33392	Complete	OW284520.1	8560045	8562131	-	262.3	192	https://www.orthodb.org/v10?query=75043at33392	peptidylglycine alpha-hydroxylating monooxygenase
75072at33392	Complete	OW284510.1	113250604	113254126	+	463.3	320	https://www.orthodb.org/v10?query=75072at33392	beclin-1-like protein
75171at33392	Complete	OW284520.1	2264593	2267663	+	552.9	302	https://www.orthodb.org/v10?query=75171at33392	MAP kinase-activated protein kinase 2
75283at33392	Complete	OW284518.1	17550667	17558387	+	384.3	278	https://www.orthodb.org/v10?query=75283at33392	dnaJ homolog subfamily C member 22
75296at33392	Complete	OW284517.1	18191600	18253516	-	323.2	212	https://www.orthodb.org/v10?query=75296at33392	signal peptide peptidase-like 3
75411at33392	Complete	OW284516.1	1832191	1833819	+	426.9	314	https://www.orthodb.org/v10?query=75411at33392	39S ribosomal protein L38, mitochondrial
75492at33392	Complete	OW284510.1	67944475	67965400	+	430.5	239	https://www.orthodb.org/v10?query=75492at33392	cyclin-H
75566at33392	Complete	OW284514.1	14359120	14360818	+	356.3	210	https://www.orthodb.org/v10?query=75566at33392	Triosephosphate isomerase
75674at33392	Complete	OW284517.1	42437392	42438909	+	375.4	244	https://www.orthodb.org/v10?query=75674at33392	spermidine synthase
75766at33392	Complete	OW284513.1	35764465	35767133	-	505.6	393	https://www.orthodb.org/v10?query=75766at33392	microfibrillar-associated protein 1
75787at33392	Complete	OW284511.1	29549882	29587833	-	240.0	145	https://www.orthodb.org/v10?query=75787at33392	Zinc finger C2H2 superfamily
75790at33392	Complete	OW284511.1	31544367	31598705	+	268.4	291	https://www.orthodb.org/v10?query=75790at33392	histone H4 transcription factor
75833at33392	Complete	OW284515.1	32365298	32372747	+	458.4	256	https://www.orthodb.org/v10?query=75833at33392	Arp2/3 complex 34 kDa subunit
75889at33392	Complete	OW284511.1	18505590	18506600	+	181.6	143	https://www.orthodb.org/v10?query=75889at33392	transcription factor MafB
75940at33392	Complete	OW284513.1	28160925	28162081	+	348.4	246	https://www.orthodb.org/v10?query=75940at33392	ribosome production factor 2 homolog
76213at33392	Complete	OW284514.1	56839546	56846581	-	446.8	256	https://www.orthodb.org/v10?query=76213at33392	RING finger protein 121
76407at33392	Complete	OW284511.1	40118333	40128799	+	362.6	234	https://www.orthodb.org/v10?query=76407at33392	S-formylglutathione hydrolase
76469at33392	Complete	OW284519.1	37064395	37065820	+	346.6	249	https://www.orthodb.org/v10?query=76469at33392	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
76585at33392	Complete	OW284514.1	23008074	23013333	+	416.4	253	https://www.orthodb.org/v10?query=76585at33392	syntaxin-5
76648at33392	Complete	OW284520.1	5557214	5570857	+	388.3	203	https://www.orthodb.org/v10?query=76648at33392	LIX1-like protein
76668at33392	Complete	OW284516.1	37678059	37681916	-	377.1	259	https://www.orthodb.org/v10?query=76668at33392	Ubiquitin carboxyl-terminal hydrolase
76727at33392	Complete	OW284511.1	98654867	98658258	-	515.4	350	https://www.orthodb.org/v10?query=76727at33392	prolactin regulatory element-binding protein
76942at33392	Complete	OW284518.1	33120242	33125572	-	421.3	286	https://www.orthodb.org/v10?query=76942at33392	Diphosphomevalonate decarboxylase
77063at33392	Complete	OW284514.1	64585485	64587356	-	290.1	259	https://www.orthodb.org/v10?query=77063at33392	programmed cell death protein 2
77066at33392	Complete	OW284516.1	20133723	20134846	-	268.3	253	https://www.orthodb.org/v10?query=77066at33392	immunoglobulin-binding protein 1
77067at33392	Complete	OW284513.1	71647565	71664087	+	451.5	283	https://www.orthodb.org/v10?query=77067at33392	26S proteasome non-ATPase regulatory subunit 4
77114at33392	Complete	OW284519.1	28165586	28173756	-	366.1	242	https://www.orthodb.org/v10?query=77114at33392	Acyl-CoA N-acyltransferase
77115at33392	Complete	OW284517.1	34463331	34464736	+	594.2	411	https://www.orthodb.org/v10?query=77115at33392	tRNA (guanine(37)-N1)-methyltransferase
77203at33392	Complete	OW284510.1	10563422	10565777	-	268.3	279	https://www.orthodb.org/v10?query=77203at33392	HSPB1-associated protein 1
77240at33392	Complete	OW284510.1	23347233	23354244	-	208.5	156	https://www.orthodb.org/v10?query=77240at33392	uncharacterized protein C15orf41 homolog
77249at33392	Complete	OW284511.1	19004634	19010690	+	521.0	378	https://www.orthodb.org/v10?query=77249at33392	Vesicular inhibitory amino acid transporter
77259at33392	Complete	OW284510.1	59990971	59992422	-	283.2	222	https://www.orthodb.org/v10?query=77259at33392	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase
77338at33392	Complete	OW284511.1	47610423	47627588	-	595.2	318	https://www.orthodb.org/v10?query=77338at33392	60S ribosomal protein L4
77490at33392	Complete	OW284512.1	79718260	79721104	+	324.9	288	https://www.orthodb.org/v10?query=77490at33392	probable tRNA (uracil-O(2)-)-methyltransferase
77527at33392	Complete	OW284510.1	7355771	7360872	+	184.1	164	https://www.orthodb.org/v10?query=77527at33392	D-beta-hydroxybutyrate dehydrogenase, mitochondrial
77555at33392	Complete	OW284513.1	60655176	60695870	-	443.4	280	https://www.orthodb.org/v10?query=77555at33392	fructose-1,6-bisphosphatase 1
77707at33392	Complete	OW284519.1	14997317	15018750	+	607.0	308	https://www.orthodb.org/v10?query=77707at33392	splicing factor 1
77774at33392	Complete	OW284516.1	30022215	30032898	+	303.5	222	https://www.orthodb.org/v10?query=77774at33392	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1
77915at33392	Complete	OW284510.1	6974963	6977796	-	290.0	228	https://www.orthodb.org/v10?query=77915at33392	JNK1/MAPK8-associated membrane protein
77931at33392	Complete	OW284510.1	16266581	16270957	+	285.0	227	https://www.orthodb.org/v10?query=77931at33392	3-hydroxyisobutyrate dehydrogenase
77946at33392	Complete	OW284514.1	23744219	23745816	-	436.6	317	https://www.orthodb.org/v10?query=77946at33392	vacuolar protein-sorting-associated protein 36
78006at33392	Complete	OW284517.1	18398985	18401688	-	378.2	231	https://www.orthodb.org/v10?query=78006at33392	GPN-loop GTPase 3
78153at33392	Complete	OW284515.1	47942938	47946142	+	355.1	250	https://www.orthodb.org/v10?query=78153at33392	target of rapamycin complex subunit lst8
78179at33392	Complete	OW284514.1	35296764	35303675	+	504.4	303	https://www.orthodb.org/v10?query=78179at33392	NADH dehydrogenase 
78207at33392	Complete	OW284510.1	179803	184957	+	272.2	361	https://www.orthodb.org/v10?query=78207at33392	cilia- and flagella-associated protein 45
78214at33392	Complete	OW284511.1	90813553	90821896	-	355.7	710	https://www.orthodb.org/v10?query=78214at33392	golgin subfamily A member 2
78296at33392	Complete	OW284512.1	73987569	73988669	+	339.3	308	https://www.orthodb.org/v10?query=78296at33392	protein TSSC1
78334at33392	Complete	OW284516.1	6576731	6583513	-	540.1	351	https://www.orthodb.org/v10?query=78334at33392	Proton-coupled amino acid transporter 4
78382at33392	Complete	OW284516.1	27030991	27036686	-	298.8	170	https://www.orthodb.org/v10?query=78382at33392	N-alpha-acetyltransferase 60
78444at33392	Complete	OW284513.1	34555801	34576175	+	452.5	341	https://www.orthodb.org/v10?query=78444at33392	monocarboxylate transporter 10 isoform X1
78494at33392	Complete	OW284510.1	1772028	1787355	+	310.5	230	https://www.orthodb.org/v10?query=78494at33392	CAAX prenyl protease 2
78620at33392	Complete	OW284511.1	17599459	17606095	-	468.7	255	https://www.orthodb.org/v10?query=78620at33392	39S ribosomal protein L15, mitochondrial
78793at33392	Complete	OW284513.1	48633786	48661251	+	359.7	253	https://www.orthodb.org/v10?query=78793at33392	lipid storage droplets surface-binding protein 1
78854at33392	Complete	OW284512.1	73090847	73096315	-	310.8	224	https://www.orthodb.org/v10?query=78854at33392	glyoxalase domain-containing protein 4
78858at33392	Complete	OW284510.1	51551366	51557949	-	392.1	242	https://www.orthodb.org/v10?query=78858at33392	thioredoxin-like protein 1
78966at33392	Complete	OW284515.1	2900650	2912771	+	548.8	351	https://www.orthodb.org/v10?query=78966at33392	Coiled-coil domain-containing protein 47
79107at33392	Complete	OW284515.1	47914023	47919012	+	314.4	299	https://www.orthodb.org/v10?query=79107at33392	K Homology domain, type 1
79204at33392	Missing
79211at33392	Complete	OW284510.1	26909976	26922248	+	317.6	301	https://www.orthodb.org/v10?query=79211at33392	enhancer of mRNA-decapping protein 3
79396at33392	Complete	OW284510.1	98343479	98347107	-	562.4	278	https://www.orthodb.org/v10?query=79396at33392	eukaryotic translation initiation factor 2 subunit 1
79418at33392	Complete	OW284516.1	17456450	17459470	+	155.1	222	https://www.orthodb.org/v10?query=79418at33392	ubiquitin-like protein 7
79454at33392	Complete	OW284510.1	78752702	78783949	+	370.8	333	https://www.orthodb.org/v10?query=79454at33392	Bardet-Biedl syndrome 4 protein homolog
79468at33392	Complete	OW284519.1	27746555	27749423	+	190.2	239	https://www.orthodb.org/v10?query=79468at33392	Ubiquitin-associated domain
79473at33392	Complete	OW284515.1	61295298	61296408	+	496.2	229	https://www.orthodb.org/v10?query=79473at33392	F-actin-capping protein subunit beta
79523at33392	Complete	OW284513.1	42061335	42077870	+	319.8	181	https://www.orthodb.org/v10?query=79523at33392	inorganic pyrophosphatase
79534at33392	Complete	OW284519.1	3030312	3105255	-	340.3	260	https://www.orthodb.org/v10?query=79534at33392	Bardet-Biedl syndrome 5 protein homolog
79630at33392	Duplicated	OW284513.1	12888961	12890942	-	404.4	256	https://www.orthodb.org/v10?query=79630at33392	phosphopantothenate--cysteine ligase
79630at33392	Duplicated	OW284517.1	39971383	39983573	-	354.4	238	https://www.orthodb.org/v10?query=79630at33392	phosphopantothenate--cysteine ligase
79683at33392	Complete	OW284512.1	39812494	39878464	+	409.4	266	https://www.orthodb.org/v10?query=79683at33392	glucoside xylosyltransferase 1
79728at33392	Complete	OW284513.1	58551545	58566537	-	536.6	469	https://www.orthodb.org/v10?query=79728at33392	protein PTCD3 homolog, mitochondrial
79759at33392	Complete	OW284511.1	32928744	32936259	+	522.2	278	https://www.orthodb.org/v10?query=79759at33392	60S acidic ribosomal protein P0
79760at33392	Complete	OW284520.1	1561213	1562742	+	451.0	263	https://www.orthodb.org/v10?query=79760at33392	electron transfer flavoprotein subunit alpha, mitochondrial
79862at33392	Complete	OW284513.1	58541003	58547784	-	227.1	219	https://www.orthodb.org/v10?query=79862at33392	transcriptional adapter 1-like
79880at33392	Complete	OW284519.1	5664915	5675270	-	214.2	271	https://www.orthodb.org/v10?query=79880at33392	protein spindle-F
79910at33392	Complete	OW284510.1	111629278	111631682	-	242.8	229	https://www.orthodb.org/v10?query=79910at33392	peptidyl-prolyl cis-trans isomerase FKBP8
79970at33392	Complete	OW284514.1	7163459	7164607	+	287.9	192	https://www.orthodb.org/v10?query=79970at33392	ribose-5-phosphate isomerase
80051at33392	Complete	OW284514.1	37717018	37729095	+	302.7	387	https://www.orthodb.org/v10?query=80051at33392	coiled-coil domain-containing protein 22 homolog
80297at33392	Complete	OW284511.1	54663264	54669418	-	439.3	280	https://www.orthodb.org/v10?query=80297at33392	RNA-binding protein NOB1
80305at33392	Complete	OW284510.1	102003132	102004847	+	322.7	229	https://www.orthodb.org/v10?query=80305at33392	probable splicing factor, arginine/serine-rich 7
80327at33392	Complete	OW284510.1	69836879	69851182	+	459.4	244	https://www.orthodb.org/v10?query=80327at33392	trimeric intracellular cation channel type B
80344at33392	Complete	OW284510.1	88209354	88213820	-	171.2	185	https://www.orthodb.org/v10?query=80344at33392	checkpoint protein HUS1
80400at33392	Complete	OW284520.1	24516844	24518310	+	542.4	309	https://www.orthodb.org/v10?query=80400at33392	ubiquitin-like modifier-activating enzyme 5
80534at33392	Complete	OW284511.1	52790688	52792873	-	291.5	272	https://www.orthodb.org/v10?query=80534at33392	angio-associated migratory cell protein
80541at33392	Complete	OW284510.1	60257195	60291366	-	462.9	299	https://www.orthodb.org/v10?query=80541at33392	28S ribosomal protein S5, mitochondrial
80618at33392	Complete	OW284512.1	61548117	61570275	-	431.3	250	https://www.orthodb.org/v10?query=80618at33392	uncharacterized protein YJR142W
80665at33392	Complete	OW284510.1	108956171	108966489	-	510.1	330	https://www.orthodb.org/v10?query=80665at33392	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma-like
80782at33392	Complete	OW284511.1	61074378	61112686	+	275.0	215	https://www.orthodb.org/v10?query=80782at33392	28S ribosomal protein S22, mitochondrial
80803at33392	Complete	OW284516.1	828007	829173	-	330.4	298	https://www.orthodb.org/v10?query=80803at33392	Queuine tRNA-ribosyltransferase accessory subunit 2
80899at33392	Complete	OW284514.1	53473477	53476373	+	458.3	317	https://www.orthodb.org/v10?query=80899at33392	Uncharacterized protein, isoform A
81049at33392	Complete	OW284512.1	14798801	14803815	-	318.0	298	https://www.orthodb.org/v10?query=81049at33392	dynactin subunit 2
81400at33392	Complete	OW284511.1	15753494	15823199	+	314.0	261	https://www.orthodb.org/v10?query=81400at33392	PDZ and LIM domain protein 3 isoform X1
81406at33392	Complete	OW284513.1	28255507	28273241	-	361.1	242	https://www.orthodb.org/v10?query=81406at33392	8-oxo-dGDP phosphatase NUDT18
81482at33392	Complete	OW284519.1	34796182	34803330	+	237.6	172	https://www.orthodb.org/v10?query=81482at33392	chymotrypsin-like elastase family member 2A
81547at33392	Complete	OW284520.1	7926581	7927885	+	290.2	284	https://www.orthodb.org/v10?query=81547at33392	protein RRNAD1
81580at33392	Complete	OW284511.1	53857305	53879176	-	474.6	242	https://www.orthodb.org/v10?query=81580at33392	DNA-directed RNA polymerase II subunit RPB3
81766at33392	Complete	OW284514.1	543958	545200	+	344.4	185	https://www.orthodb.org/v10?query=81766at33392	5'-AMP-activated protein kinase subunit beta-1
81857at33392	Complete	OW284515.1	58711735	58718208	+	407.1	509	https://www.orthodb.org/v10?query=81857at33392	ATPase family AAA domain-containing protein 5
81879at33392	Complete	OW284515.1	4341846	4349104	-	385.1	200	https://www.orthodb.org/v10?query=81879at33392	40S ribosomal protein SA
81889at33392	Complete	OW284513.1	19025615	19026520	+	496.3	252	https://www.orthodb.org/v10?query=81889at33392	Peptidyl-prolyl cis-trans isomerase E
81893at33392	Complete	OW284511.1	54372725	54373804	-	533.7	251	https://www.orthodb.org/v10?query=81893at33392	26S proteasome non-ATPase regulatory subunit 7
81925at33392	Complete	OW284517.1	20959440	20978305	-	329.4	252	https://www.orthodb.org/v10?query=81925at33392	RILP-like protein homolog isoform X1
82031at33392	Complete	OW284511.1	31838962	31844878	-	425.5	258	https://www.orthodb.org/v10?query=82031at33392	COP9 signalosome complex subunit 6
82036at33392	Complete	OW284519.1	5535677	5548241	+	363.0	308	https://www.orthodb.org/v10?query=82036at33392	alpha-2-macroglobulin receptor-associated protein
82047at33392	Complete	OW284517.1	38025894	38038147	-	117.6	204	https://www.orthodb.org/v10?query=82047at33392	Inner nuclear membrane protein Man1
82075at33392	Complete	OW284519.1	14025607	14036778	+	485.3	391	https://www.orthodb.org/v10?query=82075at33392	histone-lysine N-methyltransferase SMYD3-like
82164at33392	Complete	OW284510.1	47918759	47933230	-	358.5	275	https://www.orthodb.org/v10?query=82164at33392	UPF0160 protein
82230at33392	Complete	OW284511.1	68977409	68984362	+	358.1	228	https://www.orthodb.org/v10?query=82230at33392	deoxyribose-phosphate aldolase
82285at33392	Complete	OW284511.1	98044152	98062948	-	613.2	347	https://www.orthodb.org/v10?query=82285at33392	Coiled-coil domain-containing protein 6
82301at33392	Complete	OW284515.1	22241081	22283587	-	538.5	392	https://www.orthodb.org/v10?query=82301at33392	Arginyl-tRNA--protein transferase 1
